k,num_removed_kmers,candidate_paper_title,candidate_mag_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
8,6000,Stream control transmission protocol,60707779,10.1.1.9.6027,8770707,"(19, '-', 9)",79351.3969771862,Match,0.0019598007202148438,0.0013191699981689453,0.0033600330352783203,0.4,0.85
8,6000,Slotted ALOHA land-mobile radio networks with site diversity,60709730,10.1.1.78.3155,350941,"(25, '-', 11)",79351.3969771862,Match,0.0019321441650390625,0.0014004707336425781,0.0034148693084716797,0.4,0.85
8,6000,Performance optimization and modeling of blocked sparse kernels,2730160737,10.1.1.110.4234,4183557,"(33, '-', 33)",79351.3969771862,Match,0.002146482467651367,0.0017304420471191406,0.003973484039306641,0.4,0.85
8,6000,A fast multi-dimensional algorithm for drawing large graphs,60714019,10.1.1.71.8981,1339413,"(24, '-', 9)",79351.3969771862,Match,0.0012478828430175781,0.0009388923645019531,0.002244234085083008,0.4,0.85
8,6000,Collective effects in cellular structure formation mediated by compliant,2730163071,10.1.1.310.8408,20155109,"(42, '-', 9)",79351.3969771862,Match,0.004884004592895508,0.003782987594604492,0.008868217468261719,0.4,0.85
8,6000,Oscillation results on meromorphic solutions of second order differential equations in the complex plane,60719870,10.1.1.375.3568,24981683,"(61, '-', 18)",79351.3969771862,Match,0.008121490478515625,0.0055348873138427734,0.013948678970336914,0.4,0.85
8,6000,On the renormalized volume of hyperbolic 3-manifolds,2253285585,10.1.1.234.2640,11215745,"(30, '-', 30)",79351.3969771862,Match,0.003858804702758789,0.002609729766845703,0.006611824035644531,0.4,0.85
8,6000,Mass hierarchy and flavour mixing from discrete symmetries,60730877,10.1.1.311.6823,20178990,"(40, '-', 18)",79351.3969771862,Match,0.0025758743286132812,0.0017278194427490234,0.004403352737426758,0.4,0.85
8,6000,Soundness of formal encryption in the presence of active adversaries,60731388,10.1.1.117.3779,379990,"(41, '-', 41)",79351.3969771862,Match,0.005414009094238281,0.004023075103759766,0.009645938873291016,0.4,0.85
8,6000,Numerical experiments with an exact penalty function for convex inequality constrained QP-problems,2730172849,10.1.1.50.767,2699234,"(50, '-', 14)",79351.3969771862,Match,0.005406618118286133,0.003976345062255859,0.009607076644897461,0.4,0.85
8,6000,Unsupervised event clustering in multilingual news streams,60756843,10.1.1.418.5153,4499129,"(37, '-', 12)",79351.3969771862,Match,0.0034422874450683594,0.0021240711212158203,0.0056879520416259766,0.4,0.85
8,6000,A controlled natural language interface for semantic media wiki using the rabbit language,60769873,10.1.1.172.3417,10006473,"(59, '-', 19)",79351.3969771862,Match,0.00424504280090332,0.002476215362548828,0.0068590641021728516,0.4,0.85
8,6000,Jazz: A tool for demand-driven structural testing,60774776,10.1.1.119.7456,3769986,"(21, '-', 21)",79351.3969771862,Match,0.0022134780883789062,0.0016820430755615234,0.003997325897216797,0.4,0.85
8,6000,Genetic algorithm tools for control systems engineering,60777696,10.1.1.231.8952,289851,"(32, '-', 19)",79351.3969771862,Match,0.004340410232543945,0.0023238658905029297,0.006813526153564453,0.4,0.85
8,6000,Visualizing multifractal scaling behavior: A simple coloring heuristic,2730196507,10.1.1.26.7414,2057721,"(48, '-', 38)",79351.3969771862,Match,0.005863189697265625,0.0035376548767089844,0.009612798690795898,0.4,0.85
8,6000,Computational complexity of an optical model of computation,60787681,10.1.1.64.8088,3673907,"(28, '-', 28)",79351.3969771862,Match,0.005930662155151367,0.004257678985595703,0.010410785675048828,0.4,0.85
8,6000,Relative cycles and Chow sheaves,2730202316,10.1.1.170.5556,2235140,"(14, '-', 14)",79351.3969771862,Match,0.0013401508331298828,0.0011403560638427734,0.0025491714477539062,0.4,0.85
8,6000,Granulocytic sarcoma of the pancreas: a case report and review of the literatures,60793366,10.1.1.353.6348,15889364,"(49, '-', 39)",79351.3969771862,Match,0.00697016716003418,0.004305362701416016,0.011511564254760742,0.4,0.85
8,6000,Recovery of watermarks from distorted images,60796375,10.1.1.90.4918,978745,"(32, '-', 10)",79351.3969771862,Match,0.0020017623901367188,0.0015747547149658203,0.003667116165161133,0.4,0.85
8,6000,ANN-based forecasting of foreign currency exchange rates,60799214,10.1.1.103.4105,632355,"(42, '-', 19)",79351.3969771862,Match,0.004257678985595703,0.0025320053100585938,0.006933927536010742,0.4,0.85
8,6000,Instructable and Adaptive Web Agents that Learn to Retrieve and Extract Information,60800602,10.1.1.31.9633,2245733,"(19, '-', 10)",79351.3969771862,Match,0.002941608428955078,0.0019621849060058594,0.005018949508666992,0.4,0.85
8,6000,Towards semantic virtual environments,2730209972,10.1.1.86.5889,1167073,"(20, '-', 11)",79351.3969771862,Match,0.00213623046875,0.00127410888671875,0.00348663330078125,0.4,0.85
8,6000,Abbreviations and Conventions,2730211199,10.1.1.115.2971,6013450,"(8, '-', 10)",79351.3969771862,Match,0.0026633739471435547,0.0015463829040527344,0.004298210144042969,0.4,0.85
8,6000,molecule force spectroscopy,2253312544,10.1.1.227.9376,14144947,"(16, '-', 16)",79351.3969771862,Match,0.0016124248504638672,0.0011436939239501953,0.0028290748596191406,0.4,0.85
8,6000,Relativistic financial decisions: Context effects on retirement saving and investment risk preferences,2253312765,10.1.1.420.658,18202946,"(65, '-', 14)",79351.3969771862,Match,0.005751371383666992,0.004795074462890625,0.010795831680297852,0.4,0.85
8,6000,An anytime approach for on-line planning,60825784,10.1.1.96.1852,6874242,"(17, '-', 6)",79351.3969771862,Match,0.0017142295837402344,0.0010657310485839844,0.0028510093688964844,0.4,0.85
8,6000,Spectral gap estimates for interacting particle systems via a Bochner type inequality,2253317106,10.1.1.240.5532,11915904,"(44, '-', 21)",79351.3969771862,Match,0.006441354751586914,0.003708362579345703,0.010343790054321289,0.4,0.85
8,6000,Looking for an evolution of grid scheduling: Meta-brokering,60842406,10.1.1.218.6495,4284493,"(24, '-', 24)",79351.3969771862,Match,0.0023729801177978516,0.002059459686279297,0.004548072814941406,0.4,0.85
8,6000,Prevention of maternal cytomegalovirus infection:,2253320072,10.1.1.349.8918,23032412,"(34, '-', 18)",79351.3969771862,Match,0.002783060073852539,0.0016133785247802734,0.00449061393737793,0.4,0.85
8,6000,Divertible and subliminal-free zero-knowledge proofs for languages,2730238452,10.1.1.129.9626,4733649,"(36, '-', 13)",79351.3969771862,Match,0.0020294189453125,0.0014340877532958984,0.00354766845703125,0.4,0.85
8,6000,Does welfare reform affect fertility? evidence from the,2253324733,10.1.1.216.1533,9494324,"(31, '-', 8)",79351.3969771862,Match,0.0020723342895507812,0.0012509822845458984,0.003416776657104492,0.4,0.85
8,6000,Dynamics and seasonality in quarterly panel data: an analysis of earnings mobility,2730244516,10.1.1.202.747,8467093,"(54, '-', 11)",79351.3969771862,Match,0.003752470016479492,0.003102540969848633,0.0070226192474365234,0.4,0.85
8,6000,Real-time tracking of image regions with changes in geometry and illumination,60873046,10.1.1.131.3027,133599,"(48, '-', 48)",79351.3969771862,Match,0.008655071258544922,0.00580286979675293,0.014785051345825195,0.4,0.85
8,6000,differentiated thyroid carcinoma,2253327515,10.1.1.277.8318,16856785,"(19, '-', 19)",79351.3969771862,Match,0.0013659000396728516,0.0007765293121337891,0.002192258834838867,0.4,0.85
8,6000,Closing in on the sources of Galactic and extragalactic cosmic rays 1,60884055,10.1.1.311.5073,20174931,"(45, '-', 22)",79351.3969771862,Match,0.004201173782348633,0.002711772918701172,0.007056474685668945,0.4,0.85
8,6000,Solutions to general H∞ almost disturbance decoupling problem with measurement feedback and internal stability for discrete-time systems,2730255412,10.1.1.139.1012,10658525,"(82, '-', 34)",79351.3969771862,Match,0.008743762969970703,0.005301952362060547,0.014333724975585938,0.4,0.85
8,6000,Tropical climate trends inferred from coral pseudoproxy modeling,2253334503,10.1.1.395.333,26358668,"(53, '-', 11)",79351.3969771862,Match,0.0021636486053466797,0.0016965866088867188,0.0039520263671875,0.4,0.85
8,6000,Soundness of data flow analyses for weak memory models,2730263171,10.1.1.352.6802,15068860,"(45, '-', 12)",79351.3969771862,Match,0.0033850669860839844,0.0028204917907714844,0.0063550472259521484,0.4,0.85
8,6000,Software architecture for an exploration robot based on Urbi,2730264423,10.1.1.220.3422,13760464,"(28, '-', 28)",79351.3969771862,Match,0.002105712890625,0.0015137195587158203,0.003708362579345703,0.4,0.85
8,6000,Predicting daily behavior via wearable sensors,60920703,10.1.1.154.257,2444234,"(32, '-', 10)",79351.3969771862,Match,0.0007550716400146484,0.0003726482391357422,0.0011615753173828125,0.4,0.85
8,6000,Private benefits and cross-listings in the United States,2253344396,10.1.1.363.8684,24307156,"(25, '-', 13)",79351.3969771862,Match,0.002913951873779297,0.002362489700317383,0.005404949188232422,0.4,0.85
8,6000,Novelty detection: Unlabeled data definitely help,2730277532,10.1.1.152.2733,9765807,"(28, '-', 28)",79351.3969771862,Match,0.002227306365966797,0.0018012523651123047,0.004133701324462891,0.4,0.85
8,6000,D: Immunomodulatory effects of probiotics in the intestinal tract,60937635,10.1.1.333.4400,15804892,"(46, '-', 14)",79351.3969771862,Match,0.004281044006347656,0.0027801990509033203,0.007212162017822266,0.4,0.85
8,6000,Rewriting logic semantics of Orc,60938034,10.1.1.85.9191,4688819,"(16, '-', 15)",79351.3969771862,Match,0.0020225048065185547,0.0010263919830322266,0.0031232833862304688,0.4,0.85
8,6000,toxoplasmosis in humans,60939894,10.1.1.288.4408,18244845,"(10, '-', 10)",79351.3969771862,Match,0.0006527900695800781,0.00038933753967285156,0.0010769367218017578,0.4,0.85
8,6000,First observations of the water vapour line at 557 GHz from the interstellar medium,60940765,10.1.1.45.8139,8040693,"(49, '-', 18)",79351.3969771862,Match,0.0028028488159179688,0.0017046928405761719,0.00461125373840332,0.4,0.85
8,6000,Robust and adaptive teleoperation for compliant motion tasks,60944108,10.1.1.137.4158,4340167,"(41, '-', 10)",79351.3969771862,Match,0.0031576156616210938,0.002047300338745117,0.005317211151123047,0.4,0.85
8,6000,Computer-supported work in partially distributed and co-located teams: the influence of mood feedback,60950484,10.1.1.397.8712,26561045,"(58, '-', 10)",79351.3969771862,Match,0.007086277008056641,0.004790306091308594,0.012132883071899414,0.4,0.85
8,6000,Alignment of the garbage can and NK fitness models: A virtual experiment in the simulation of organizations,60952926,10.1.1.86.6323,4688913,"(52, '-', 10)",79351.3969771862,Match,0.0067005157470703125,0.00500941276550293,0.011979341506958008,0.4,0.85
8,6000,Inverted autonomous helicopter flight via reinforcement learning,60962023,10.1.1.67.3518,60136,"(45, '-', 22)",79351.3969771862,Match,0.001993417739868164,0.0009434223175048828,0.002994060516357422,0.4,0.85
8,6000,On the diagonals of a Rees algebra,2730296412,10.1.1.234.6393,14503769,"(17, '-', 7)",79351.3969771862,Match,0.0012164115905761719,0.0009658336639404297,0.002241373062133789,0.4,0.85
8,6000,CIRJE-F-456 Competing for capital when labor is heterogeneous,2253355101,10.1.1.178.7345,11384732,"(34, '-', 5)",79351.3969771862,Match,0.0014657974243164062,0.0008199214935302734,0.002344369888305664,0.4,0.85
8,6000,A comparison between single and multi-channel CSMA/CD protocols of equivalent capacity,60971115,10.1.1.33.374,8295261,"(41, '-', 11)",79351.3969771862,Match,0.003751039505004883,0.002366304397583008,0.006262063980102539,0.4,0.85
8,6000,Message oriented programming,2730298742,10.1.1.108.8086,43476,"(7, '-', 7)",79351.3969771862,Match,0.0006878376007080078,0.0002923011779785156,0.001005411148071289,0.4,0.85
8,6000,Learning from scarce experience,2253356247,10.1.1.137.4961,575183,"(17, '-', 17)",79351.3969771862,Match,0.0014111995697021484,0.0007576942443847656,0.002222776412963867,0.4,0.85
8,6000,Classification and performance evaluation of hybrid dataflow techniques with respect to matrix multiplication,60974879,10.1.1.84.6428,1690202,"(65, '-', 12)",79351.3969771862,Match,0.006430625915527344,0.00410151481628418,0.010759592056274414,0.4,0.85
8,6000,Statistical mechanics of neocortical interactions: A scaling paradigm applied to electroencephalography,2253361489,10.1.1.7.3947,112930,"(69, '-', 69)",79351.3969771862,Match,0.00682830810546875,0.004653215408325195,0.011734247207641602,0.4,0.85
8,6000,Opportunistic scheduling for streaming video in wireless networks,60994311,10.1.1.116.3836,4023391,"(42, '-', 21)",79351.3969771862,Match,0.004656791687011719,0.0022699832916259766,0.0070590972900390625,0.4,0.85
8,6000,Visualisation of novel high resolution digital photography,2730312260,10.1.1.193.9630,12172046,"(39, '-', 13)",79351.3969771862,Match,0.003428936004638672,0.0023250579833984375,0.005883216857910156,0.4,0.85
8,6000,Geometric invariant theory and generalized eigenvalue problem,2730317379,10.1.1.244.5571,10124033,"(34, '-', 17)",79351.3969771862,Match,0.0040781497955322266,0.0028743743896484375,0.007116079330444336,0.4,0.85
8,6000,Statistical process control . . .,61008406,10.1.1.146.4944,14460831,"(12, '-', 12)",79351.3969771862,Match,0.0015537738800048828,0.0009510517120361328,0.0025627613067626953,0.4,0.85
8,6000,foreign exchange intervention,2730318943,10.1.1.202.8920,12893735,"(21, '-', 22)",79351.3969771862,Match,0.0035512447357177734,0.0018815994262695312,0.005541801452636719,0.4,0.85
8,6000, Toric surface patches,61015070,10.1.1.141.3875,1087352,"(11, '-', 12)",79351.3969771862,Match,0.00030541419982910156,0.00015783309936523438,0.00047588348388671875,0.4,0.85
8,6000,J/ψ suppression in nucleus-nucleus collisions,61026364,10.1.1.243.5673,14752469,"(22, '-', 16)",79351.3969771862,Match,0.002485036849975586,0.0013887882232666016,0.003957271575927734,0.4,0.85
8,6000,On the security design of transportation processes,61044191,10.1.1.296.8047,19363061,"(26, '-', 8)",79351.3969771862,Match,0.005379438400268555,0.0035660266876220703,0.009139060974121094,0.4,0.85
8,6000,lecithin:cholesterol acyltransferase,2730335741,10.1.1.335.9220,22470908,"(20, '-', 20)",79351.3969771862,Match,0.0010471343994140625,0.00033402442932128906,0.0014057159423828125,0.4,0.85
8,6000,Group key management protocols: a novel taxonomy,2730339993,10.1.1.307.3270,4193167,"(24, '-', 15)",79351.3969771862,Match,0.0013985633850097656,0.0009520053863525391,0.0024077892303466797,0.4,0.85
8,6000,An EM based training algorithm for recurrent neural networks,2730341280,10.1.1.155.3551,10024834,"(23, '-', 23)",79351.3969771862,Match,0.003923654556274414,0.0019173622131347656,0.0059506893157958984,0.4,0.85
8,6000,A combinatorial formula for fusion coefficients,2730353844,10.1.1.308.8658,20041088,"(28, '-', 28)",79351.3969771862,Match,0.002803802490234375,0.0015981197357177734,0.004509687423706055,0.4,0.85
8,6000,Visual differences in colour reproduction and their colorimetric correlates,61083608,10.1.1.108.6011,1143465,"(42, '-', 8)",79351.3969771862,Match,0.003097057342529297,0.00213623046875,0.005371809005737305,0.4,0.85
8,6000,EM characterization of hydraulic concretes in the GPR frequencyband using a quadratic experimental design,2730357741,10.1.1.216.3200,13561003,"(50, '-', 10)",79351.3969771862,Match,0.004095315933227539,0.002763032913208008,0.007030010223388672,0.4,0.85
8,6000,Theory  and experiment in the analysis of strategic interaction,61089870,10.1.1.298.3116,1974709,"(26, '-', 8)",79351.3969771862,Match,0.004384756088256836,0.003405332565307617,0.007981061935424805,0.4,0.85
8,6000,Ontology-based reasoning techniques for multimedia interpretation and retrieval,61090976,10.1.1.129.6910,5004571,"(32, '-', 26)",79351.3969771862,Match,0.005438804626464844,0.0034286975860595703,0.009061098098754883,0.4,0.85
8,6000,Anisotropic transport and diffusion of elastic waves in random media,2730363656,10.1.1.410.9867,27474311,"(50, '-', 16)",79351.3969771862,Match,0.006272554397583008,0.00442051887512207,0.010932445526123047,0.4,0.85
8,6000,Integral pinched 3-manifolds are space forms,61105308,10.1.1.214.8215,13480781,"(18, '-', 18)",79351.3969771862,Match,0.0014379024505615234,0.0010535717010498047,0.002557992935180664,0.4,0.85
8,6000,Randomness-optimal Steganography,61113355,10.1.1.246.9294,27398982,"(7, '-', 9)",79351.3969771862,Match,0.00140380859375,0.0007531642913818359,0.0022025108337402344,0.4,0.85
8,6000,Outlier detection for high dimensional data,2253395520,10.1.1.131.2385,133886,"(21, '-', 21)",79351.3969771862,Match,0.0017781257629394531,0.0010173320770263672,0.002857208251953125,0.4,0.85
8,6000,Variations on the cascade-correlation learning architecture for fast convergence in robot control,61121046,10.1.1.125.1234,2393204,"(48, '-', 14)",79351.3969771862,Match,0.004924774169921875,0.0036110877990722656,0.00873875617980957,0.4,0.85
8,6000,The impact of wealth on consumption and retirement behaviour in,2253399061,10.1.1.381.1674,12317523,"(47, '-', 16)",79351.3969771862,Match,0.006427764892578125,0.004294395446777344,0.010946989059448242,0.4,0.85
8,6000,Star formation in expanding shells,61127590,10.1.1.337.6534,15154085,"(19, '-', 20)",79351.3969771862,Match,0.0011022090911865234,0.0006449222564697266,0.0017876625061035156,0.4,0.85
8,6000,The large time asymptotics of the entropy,61128784,10.1.1.152.9825,9882736,"(28, '-', 20)",79351.3969771862,Match,0.0034377574920654297,0.001960277557373047,0.005520820617675781,0.4,0.85
8,6000,Min-wise independent families with respect to any linear order,61129416,10.1.1.218.7591,14469540,"(31, '-', 18)",79351.3969771862,Match,0.0030508041381835938,0.0022263526916503906,0.005396842956542969,0.4,0.85
8,6000,Video indexing and retrieval at UMD,61133485,10.1.1.140.8363,3603667,"(15, '-', 16)",79351.3969771862,Match,0.0012977123260498047,0.0007388591766357422,0.00208282470703125,0.4,0.85
8,6000,An automated processing system for cloud-top height and amount from ATSR(2) stereo,2253401512,10.1.1.198.6406,12565257,"(36, '-', 8)",79351.3969771862,Match,0.002087831497192383,0.0017118453979492188,0.0038917064666748047,0.4,0.85
8,6000,Evaluation of the circular harmonics decomposition for WDAFbased active listening room compensation,2253402407,10.1.1.391.9574,19651177,"(60, '-', 20)",79351.3969771862,Match,0.005897998809814453,0.003406524658203125,0.009522199630737305,0.4,0.85
8,6000,Managing domain knowledge and multiple models with boosting,61138863,10.1.1.225.7334,3760148,"(40, '-', 40)",79351.3969771862,Match,0.004993438720703125,0.002687692642211914,0.007861852645874023,0.4,0.85
8,6000,Computation of Hermite and Smith normal forms of matrices,61143364,10.1.1.127.8231,1184007,"(26, '-', 11)",79351.3969771862,Match,0.0031528472900390625,0.0020935535430908203,0.0053713321685791016,0.4,0.85
8,6000,Lattice polytopes associated to certain Demazure modules of sl,61143392,10.1.1.48.1262,7988766,"(40, '-', 12)",79351.3969771862,Match,0.003262042999267578,0.002054452896118164,0.005447864532470703,0.4,0.85
8,6000,REVIEW Chronic non-cancer pain: Focus on once-daily tramadol formulations,61147534,10.1.1.275.3559,16409642,"(27, '-', 6)",79351.3969771862,Match,0.0016982555389404297,0.0014240741729736328,0.003204345703125,0.4,0.85
8,6000,On moduli of pointed real curves of genus zero,2730395692,10.1.1.241.6189,14668891,"(34, '-', 27)",79351.3969771862,Match,0.0016560554504394531,0.0010993480682373047,0.0028209686279296875,0.4,0.85
8,6000, Practical modelling of nonlinear audio systems using the Volterra series,61162497,10.1.1.211.4226,1129702,"(34, '-', 10)",79351.3969771862,Match,0.004836320877075195,0.0029823780059814453,0.007982969284057617,0.4,0.85
8,6000,and polyps in patients with colorectal cancer,61164162,10.1.1.283.701,17569038,"(22, '-', 21)",79351.3969771862,Match,0.003231525421142578,0.0020668506622314453,0.005411386489868164,0.4,0.85
8,6000,Observations on coset enumeration,61168568,10.1.1.2.8321,1871452,"(17, '-', 11)",79351.3969771862,Match,0.0008666515350341797,0.0003306865692138672,0.0012259483337402344,0.4,0.85
8,6000,Sources of success for information extraction methods,61174534,10.1.1.81.1945,2070591,"(32, '-', 12)",79351.3969771862,Match,0.004703044891357422,0.0029990673065185547,0.007863044738769531,0.4,0.85
8,6000,Full domain hash from (leveled) multilinear maps and identity-based aggregate signatures,61175307,10.1.1.400.6165,24852557,"(55, '-', 16)",79351.3969771862,Match,0.0065348148345947266,0.004988193511962891,0.011785268783569336,0.4,0.85
8,6000,Tumor-associated macrophages recruit CCR6+ regulatory T cells and promote the development of colorectal cancer via enhancing CCL20 production in mice. PLoS One 6: e19495,2253412830,10.1.1.291.5227,18204616,"(78, '-', 17)",79351.3969771862,Match,0.0064737796783447266,0.004542350769042969,0.011255502700805664,0.4,0.85
8,6000,A comparative study of feature-domain error concealment techniques for distributed speech recognition,2730403908,10.1.1.385.1082,5113561,"(57, '-', 21)",79351.3969771862,Match,0.006799459457397461,0.0046427249908447266,0.011686086654663086,0.4,0.85
8,6000,REVIEW Clinical practice Drug desensitization in children,61184538,10.1.1.351.6279,23221494,"(27, '-', 13)",79351.3969771862,Match,0.003027200698852539,0.0020761489868164062,0.0052204132080078125,0.4,0.85
8,6000,A note on the solution of a poroelastic problem,61197028,10.1.1.204.7278,13001849,"(28, '-', 10)",79351.3969771862,Match,0.003197908401489258,0.002051830291748047,0.00537872314453125,0.4,0.85
8,6000,Letter to the editor of,2730420482,10.1.1.231.2189,7888435,"(12, '-', 12)",79351.3969771862,Match,0.002435922622680664,0.0008935928344726562,0.0033881664276123047,0.4,0.85
8,6000,Blueline: A distributed Bluetooth scatternet formation and routing algorithm,61210482,10.1.1.423.360,11099748,"(33, '-', 19)",79351.3969771862,Match,0.004691123962402344,0.0029501914978027344,0.007805347442626953,0.4,0.85
8,6000,Mathematical institutional economics,2730423222,10.1.1.303.5749,21583736,"(16, '-', 11)",79351.3969771862,Match,0.0018875598907470703,0.0013866424560546875,0.003351449966430664,0.4,0.85
8,6000,Achieving numerical accuracy and high performance using recursive tile LU factorization,2730424492,10.1.1.373.725,14174693,"(53, '-', 11)",79351.3969771862,Match,0.004456281661987305,0.0027310848236083984,0.007344961166381836,0.4,0.85
8,6000,A zooming web browser,2253424775,10.1.1.161.3771,614772,"(12, '-', 12)",79351.3969771862,Match,0.0002033710479736328,0.00011038780212402344,0.0003228187561035156,0.4,0.85
8,6000,Syntax tree fingerprinting: a foundation for source code similarity detection,2730427097,10.1.1.150.9224,9677040,"(49, '-', 49)",79351.3969771862,Match,0.004624843597412109,0.003209829330444336,0.008003950119018555,0.4,0.85
8,6000,science and technology,2730431038,10.1.1.127.8073,6978816,"(9, '-', 9)",79351.3969771862,Match,0.001981973648071289,0.0013153553009033203,0.0033795833587646484,0.4,0.85
8,6000,Elasto-plastic frame under horizontal and vertical Gaussian excitation,61228797,10.1.1.40.6264,2979715,"(47, '-', 18)",79351.3969771862,Match,0.003921985626220703,0.002767324447631836,0.006842374801635742,0.4,0.85
8,6000,Integrating language technology and semantic web techniques,61230536,10.1.1.101.6639,434843,"(29, '-', 10)",79351.3969771862,Match,0.002429485321044922,0.0016372203826904297,0.004157066345214844,0.4,0.85
8,6000,Mining preferences from OLAP query logs for proactive personalization,61249025,10.1.1.299.2968,19490655,"(42, '-', 9)",79351.3969771862,Match,0.0047261714935302734,0.003339529037475586,0.00824737548828125,0.4,0.85
8,6000,A general procedure for the construction of mirror anamorphoses,2253436578,10.1.1.406.2641,27161042,"(37, '-', 13)",79351.3969771862,Match,0.004260063171386719,0.0034482479095458984,0.00789189338684082,0.4,0.85
8,6000,African trypanosomiasis,61270409,10.1.1.384.1387,25570063,"(15, '-', 10)",79351.3969771862,Match,0.0002715587615966797,0.0001227855682373047,0.0004038810729980469,0.4,0.85
8,6000,MT for minority languages using elicitation-based learning of syntactic transfer rules,61277400,10.1.1.188.4252,1142106,"(42, '-', 12)",79351.3969771862,Match,0.005756855010986328,0.0043125152587890625,0.010307550430297852,0.4,0.85
8,6000,Futuristic design review in the construction industry,61278206,10.1.1.392.2711,26142606,"(34, '-', 12)",79351.3969771862,Match,0.004218339920043945,0.0035343170166015625,0.007941484451293945,0.4,0.85
8,6000,Linear discrepancy of basic totally unimodular matrices,61281921,10.1.1.91.5867,5143391,"(33, '-', 27)",79351.3969771862,Match,0.0025920867919921875,0.001619577407836914,0.004307746887207031,0.4,0.85
8,6000,Issues for context services for pervasive computing,61282658,10.1.1.417.1618,74115,"(33, '-', 19)",79351.3969771862,Match,0.004812955856323242,0.0034058094024658203,0.0084075927734375,0.4,0.85
8,6000,Understanding the shape of the hazard rate: A process point of view,61286807,10.1.1.18.2911,1740851,"(32, '-', 14)",79351.3969771862,Match,0.002430438995361328,0.002080678939819336,0.004624366760253906,0.4,0.85
8,6000,MPI cluster system software,61300070,10.1.1.379.5964,743538,"(12, '-', 6)",79351.3969771862,Match,0.0010776519775390625,0.0008249282836914062,0.0019571781158447266,0.4,0.85
8,6000,Analytical and numerical time-dependent modelling of SSC blazars variability,61328589,10.1.1.177.766,11276958,"(34, '-', 14)",79351.3969771862,Match,0.005688190460205078,0.004010438919067383,0.009920120239257812,0.4,0.85
8,6000,Measuring the semantic web,2730484147,10.1.1.116.3872,388561,"(9, '-', 9)",79351.3969771862,Match,0.0013575553894042969,0.0009508132934570312,0.0023658275604248047,0.4,0.85
8,6000,Spectroscopic analysis of newborn massive stars in SMC,61332706,10.1.1.256.1095,15141485,"(25, '-', 11)",79351.3969771862,Match,0.002548694610595703,0.0017867088317871094,0.004434823989868164,0.4,0.85
8,6000,head-mounted low vision aid,61338101,10.1.1.146.3349,9396484,"(15, '-', 5)",79351.3969771862,Match,0.0003390312194824219,0.0002243518829345703,0.0005810260772705078,0.4,0.85
8,6000,The Jawerth-Franke embedding of spaces with dominating mixed smoothness,61340525,10.1.1.379.8119,25298842,"(47, '-', 22)",79351.3969771862,Match,0.004240274429321289,0.003181934356689453,0.007592439651489258,0.4,0.85
8,6000, Formal semantics and automated analysis of BPMN process models,2253460927,10.1.1.94.6945,4710817,"(26, '-', 9)",79351.3969771862,Match,0.003025531768798828,0.0023386478424072266,0.0054967403411865234,0.4,0.85
8,6000,Dynamic capabilities and strategic management,61348905,10.1.1.390.9899,107760,"(24, '-', 10)",79351.3969771862,Match,0.003313302993774414,0.0028679370880126953,0.00632929801940918,0.4,0.85
8,6000,2001 A faint star-forming system viewed through the lensing cluster Abell 2218: first light at z ≃ 5.6,2730495760,10.1.1.317.4444,13060844,"(50, '-', 13)",79351.3969771862,Match,0.0030236244201660156,0.0019254684448242188,0.0050508975982666016,0.4,0.85
8,6000,Admissible rules of modal logics,61355775,10.1.1.159.6629,9963701,"(24, '-', 12)",79351.3969771862,Match,0.0009593963623046875,0.00037980079650878906,0.0013775825500488281,0.4,0.85
8,6000,Towards building active knowledge systems with conceptual graphs,61357247,10.1.1.75.6916,865944,"(40, '-', 10)",79351.3969771862,Match,0.004703998565673828,0.0039026737213134766,0.00881338119506836,0.4,0.85
8,6000,Universal thermodynamics of strongly interacting Fermi gases,2253467527,10.1.1.163.9849,10489816,"(29, '-', 15)",79351.3969771862,Match,0.005240440368652344,0.0023343563079833984,0.0077321529388427734,0.4,0.85
8,6000,Counterparty risk and Contingent CDS valuation under correlation between interest-rates and default,2253471052,10.1.1.155.421,10002052,"(49, '-', 14)",79351.3969771862,Match,0.006303071975708008,0.00478053092956543,0.01133584976196289,0.4,0.85
8,6000,Unitarity of the leptonic mixing matrix,2730514005,10.1.1.343.4132,10308001,"(26, '-', 11)",79351.3969771862,Match,0.0015091896057128906,0.0010848045349121094,0.002665281295776367,0.4,0.85
8,6000,Self-organizing graph edit distance,61390854,10.1.1.92.3667,4944070,"(23, '-', 13)",79351.3969771862,Match,0.0032312870025634766,0.0016379356384277344,0.004971504211425781,0.4,0.85
8,6000,Connecting Automobiles To The Internet,61400868,10.1.1.8.9926,491480,"(7, '-', 8)",79351.3969771862,Match,0.002805948257446289,0.0018124580383300781,0.004725456237792969,0.4,0.85
8,6000, Le codage des arbres binaires,2730524885,10.1.1.414.6531,19743926,"(21, '-', 4)",79351.3969771862,Match,2.574920654296875e-05,5.054473876953125e-05,7.748603820800781e-05,0.4,0.85
8,6000,Adenosquamous carcinoma of the pancreas: a case report,61411994,10.1.1.355.7941,23625148,"(28, '-', 22)",79351.3969771862,Match,0.003245830535888672,0.0018694400787353516,0.005222320556640625,0.4,0.85
